"NAME","GENDER","ORIGIN","ETYMOLOGY","NOTES","CITATION","LINK","AREA","EARLIEST","LATEST","MENTIONS","SIXTH","SEVENTH","EIGHTH","NINTH","TENTH","ELEVENTH","TWELFTH","THIRTEENTH","FOURTEENTH","FIFTEENTH","SIXTEENTH","MEANING","FIRST_LETTER","LENGTH","TOTAL_MENTIONS"
"Liutberga","female","Old High German","Old High German liut 'people' + Old High German berg 'mountain, hill' or Old High German burg 'castle, city, stronghold'.","The name of an 8th C Lombard princess and a 9th C Saxon saint.","S.L. Uckelman. ""Liutberga"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutberga.","http://dmnes.org/name/Liutberga","Austria",1066,1103,2,0,0,0,0,0,1,1,0,0,0,0,"'people' 'mountain, hill' 'castle, city, stronghold'","L",9,6
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","France",680,1101,5,0,1,0,1,0,2,1,0,0,0,0,"'people' 'bright'","L",8,46
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","Germany",822,1401,13,0,0,0,5,0,1,3,2,1,1,0,"'people' 'bright'","L",8,46
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","The Netherlands",796,1478,10,0,0,1,2,0,0,0,3,3,1,0,"'people' 'bright'","L",8,46
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","Austria",930,930,1,0,0,0,0,1,0,0,0,0,0,0,"'people' 'bright'","L",8,46
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","Belgium",1106,1597,5,0,0,0,0,0,0,3,1,0,0,1,"'people' 'bright'","L",8,46
"Liutbert","male","Old High German","Old High German liut 'people' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of a 7th C king of the Lombards.","S.L. Uckelman. ""Liutbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbert.","http://dmnes.org/name/Liutbert","Latvia",1286,1305,12,0,0,0,0,0,0,0,10,2,0,0,"'people' 'bright'","L",8,46
"Liutbrand","male","Old High German","Old High German liut 'people' + Old High German, Old Icelandic brant 'fire, brand'.","The name of an 8th C king of the Lombards.","S.L. Uckelman. ""Liutbrand"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbrand.","http://dmnes.org/name/Liutbrand","France",937,937,1,0,0,0,0,1,0,0,0,0,0,0,"'people' 'fire, brand'","L",9,6
"Liutbrand","male","Old High German","Old High German liut 'people' + Old High German, Old Icelandic brant 'fire, brand'.","The name of an 8th C king of the Lombards.","S.L. Uckelman. ""Liutbrand"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbrand.","http://dmnes.org/name/Liutbrand","Italy",1099,1099,1,0,0,0,0,0,1,0,0,0,0,0,"'people' 'fire, brand'","L",9,6
"Liutbrand","male","Old High German","Old High German liut 'people' + Old High German, Old Icelandic brant 'fire, brand'.","The name of an 8th C king of the Lombards.","S.L. Uckelman. ""Liutbrand"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbrand.","http://dmnes.org/name/Liutbrand","Germany",802,1304,3,0,0,0,2,0,0,0,0,1,0,0,"'people' 'fire, brand'","L",9,6
"Liutbrand","male","Old High German","Old High German liut 'people' + Old High German, Old Icelandic brant 'fire, brand'.","The name of an 8th C king of the Lombards.","S.L. Uckelman. ""Liutbrand"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutbrand.","http://dmnes.org/name/Liutbrand","Austria",927,927,1,0,0,0,0,1,0,0,0,0,0,0,"'people' 'fire, brand'","L",9,6
"Liutfrid","male","Old High German","Old High German liut 'people' + Old High German fridu, Old Saxon frithu 'peace'.","The name of an 8th C Merovingian saint.","S.L. Uckelman. ""Liutfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutfrid.","http://dmnes.org/name/Liutfrid","France",823,1075,2,0,0,0,1,0,1,0,0,0,0,0,"'people' 'peace'","L",8,7
"Liutfrid","male","Old High German","Old High German liut 'people' + Old High German fridu, Old Saxon frithu 'peace'.","The name of an 8th C Merovingian saint.","S.L. Uckelman. ""Liutfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutfrid.","http://dmnes.org/name/Liutfrid","Italy",1229,1229,1,0,0,0,0,0,0,0,1,0,0,0,"'people' 'peace'","L",8,7
"Liutfrid","male","Old High German","Old High German liut 'people' + Old High German fridu, Old Saxon frithu 'peace'.","The name of an 8th C Merovingian saint.","S.L. Uckelman. ""Liutfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutfrid.","http://dmnes.org/name/Liutfrid","Germany",1322,1322,1,0,0,0,0,0,0,0,0,1,0,0,"'people' 'peace'","L",8,7
"Liutfrid","male","Old High German","Old High German liut 'people' + Old High German fridu, Old Saxon frithu 'peace'.","The name of an 8th C Merovingian saint.","S.L. Uckelman. ""Liutfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutfrid.","http://dmnes.org/name/Liutfrid","Poland",1229,1242,3,0,0,0,0,0,0,0,3,0,0,0,"'people' 'peace'","L",8,7
"Liutgarde","female","Old High German","Old High German liut 'people' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Liutgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgarde.","http://dmnes.org/name/Liutgarde","England",1222,1222,1,0,0,0,0,0,0,0,1,0,0,0,"'people' 'enclosure, protection; yard, garden'","L",9,17
"Liutgarde","female","Old High German","Old High German liut 'people' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Liutgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgarde.","http://dmnes.org/name/Liutgarde","France",823,1231,7,0,0,0,1,0,2,3,1,0,0,0,"'people' 'enclosure, protection; yard, garden'","L",9,17
"Liutgarde","female","Old High German","Old High German liut 'people' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Liutgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgarde.","http://dmnes.org/name/Liutgarde","Germany",1236,1303,7,0,0,0,0,0,0,0,6,1,0,0,"'people' 'enclosure, protection; yard, garden'","L",9,17
"Liutgarde","female","Old High German","Old High German liut 'people' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Liutgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgarde.","http://dmnes.org/name/Liutgarde","Spain",1012,1012,1,0,0,0,0,0,1,0,0,0,0,0,"'people' 'enclosure, protection; yard, garden'","L",9,17
"Liutgarde","female","Old High German","Old High German liut 'people' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Liutgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgarde.","http://dmnes.org/name/Liutgarde","Austria",1103,1103,1,0,0,0,0,0,0,1,0,0,0,0,"'people' 'enclosure, protection; yard, garden'","L",9,17
"Liutgaud","male","Old High German","Old High German liut 'people' + Tribal name Gaut 'Geat'.",NA,"S.L. Uckelman. ""Liutgaud"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutgaud.","http://dmnes.org/name/Liutgaud","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'people' 'Geat'","L",8,1
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","France",823,1301,17,0,0,0,1,1,9,5,0,1,0,0,"'people' 'spear'","L",7,32
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","Italy",970,970,1,0,0,0,0,1,0,0,0,0,0,0,"'people' 'spear'","L",7,32
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","Germany",822,1001,2,0,0,0,1,0,1,0,0,0,0,0,"'people' 'spear'","L",7,32
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","The Netherlands",793,806,10,0,0,6,4,0,0,0,0,0,0,0,"'people' 'spear'","L",7,32
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","Austria",935,935,1,0,0,0,0,1,0,0,0,0,0,0,"'people' 'spear'","L",7,32
"Liutger","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon gēr 'spear'.","The name of an 8th C saint.","S.L. Uckelman. ""Liutger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutger.","http://dmnes.org/name/Liutger","Switzerland",1494,1494,1,0,0,0,0,0,0,0,0,0,1,0,"'people' 'spear'","L",7,32
"Liuthard","male","Old High German","Old High German liut 'people' + Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Liuthard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthard.","http://dmnes.org/name/Liuthard","France",814,1180,9,0,0,0,2,2,1,4,0,0,0,0,"'people' 'strong, hard'","L",8,13
"Liuthard","male","Old High German","Old High German liut 'people' + Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Liuthard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthard.","http://dmnes.org/name/Liuthard","Germany",822,1229,4,0,0,0,1,0,0,1,2,0,0,0,"'people' 'strong, hard'","L",8,13
"Liuthilde","female","Old High German","Old High German liut 'people' + Old High German hiltja 'battle'.",NA,"S.L. Uckelman. ""Liuthilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthilde.","http://dmnes.org/name/Liuthilde","France",823,1030,2,0,0,0,1,0,1,0,0,0,0,0,"'people' 'battle'","L",9,2
"Liuthold","male","Old High German","Old High German liut 'people' + Old High German hold 'friendly, comely, graceful'.",NA,"S.L. Uckelman. ""Liuthold"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthold.","http://dmnes.org/name/Liuthold","England",1132,1132,1,0,0,0,0,0,0,1,0,0,0,0,"'people' 'friendly, comely, graceful'","L",8,12
"Liuthold","male","Old High German","Old High German liut 'people' + Old High German hold 'friendly, comely, graceful'.",NA,"S.L. Uckelman. ""Liuthold"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthold.","http://dmnes.org/name/Liuthold","France",1105,1179,3,0,0,0,0,0,0,3,0,0,0,0,"'people' 'friendly, comely, graceful'","L",8,12
"Liuthold","male","Old High German","Old High German liut 'people' + Old High German hold 'friendly, comely, graceful'.",NA,"S.L. Uckelman. ""Liuthold"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthold.","http://dmnes.org/name/Liuthold","Italy",827,1096,2,0,0,0,1,0,1,0,0,0,0,0,"'people' 'friendly, comely, graceful'","L",8,12
"Liuthold","male","Old High German","Old High German liut 'people' + Old High German hold 'friendly, comely, graceful'.",NA,"S.L. Uckelman. ""Liuthold"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthold.","http://dmnes.org/name/Liuthold","Germany",1149,1149,1,0,0,0,0,0,0,1,0,0,0,0,"'people' 'friendly, comely, graceful'","L",8,12
"Liuthold","male","Old High German","Old High German liut 'people' + Old High German hold 'friendly, comely, graceful'.",NA,"S.L. Uckelman. ""Liuthold"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liuthold.","http://dmnes.org/name/Liuthold","Austria",763,1239,5,0,0,1,0,0,1,1,2,0,0,0,"'people' 'friendly, comely, graceful'","L",8,12
"Liutisma","female","Old High German","Old High German liut 'people' + Latin -is(s)(i)ma, a superlative suffix.",NA,"S.L. Uckelman. ""Liutisma"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutisma.","http://dmnes.org/name/Liutisma","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'people'","L",8,1
"Liutlinde","female","Old High German","Old High German liut 'people' + Proto-Germanic *linþaz 'gentle, sweet, mild'.",NA,"S.L. Uckelman. ""Liutlinde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutlinde.","http://dmnes.org/name/Liutlinde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'people' 'gentle, sweet, mild'","L",9,1
"Liutmar","male","Old High German","Old High German liut 'people' + Old High German, Old Saxon māri from Proto-Germanic *mērijaz 'famous'.",NA,"S.L. Uckelman. ""Liutmar"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutmar.","http://dmnes.org/name/Liutmar","France",565,565,1,1,0,0,0,0,0,0,0,0,0,0,"'people' 'famous'","L",7,1
"Liutmod","female","Old High German","Old High German liut 'people' + Old High German muot 'spirit; courage, boldness'.",NA,"S.L. Uckelman. ""Liutmod"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutmod.","http://dmnes.org/name/Liutmod","Germany",822,822,1,0,0,0,1,0,0,0,0,0,0,0,"'people' 'spirit; courage, boldness'","L",7,1
"Liutrada","female","Old High German","Old High German liut 'people' + Old Saxon rād, Old High German rāt 'counsel, advice'.",NA,"S.L. Uckelman. ""Liutrada"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutrada.","http://dmnes.org/name/Liutrada","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'people' 'counsel, advice'","L",8,1
"Liutrich","male","Old High German","Old High German liut 'people' + Old High German rih 'ruler'.",NA,"S.L. Uckelman. ""Liutrich"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutrich.","http://dmnes.org/name/Liutrich","France",862,1088,4,0,0,0,2,0,2,0,0,0,0,0,"'people' 'ruler'","L",8,4
"Liutulf","male","Old High German","Old High German liut 'people' + Old German wulf 'wolf'.",NA,"S.L. Uckelman. ""Liutulf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Liutulf.","http://dmnes.org/name/Liutulf","England",1222,1592,2,0,0,0,0,0,0,0,1,0,0,1,"'people' 'wolf'","L",7,53
